web100_log_entry_log_time,web100_log_entry_connection_spec_remote_ip,web100_log_entry_snap_HCThruOctetsAcked,web100_log_entry_snap_SndLimTimeRwin,web100_log_entry_snap_SndLimTimeCwnd,web100_log_entry_snap_SndLimTimeSnd,web100_log_entry_snap_MinRTT,web100_log_entry_snap_MaxRTT,web100_log_entry_snap_SumRTT,web100_log_entry_snap_CountRTT,web100_log_entry_snap_MaxMSS,web100_log_entry_snap_MaxPipeSize,web100_log_entry_snap_SegsRetrans,web100_log_entry_snap_SegsOut,web100_log_entry_snap_DataSegsOut,web100_log_entry_snap_CongSignals,web100_log_entry_snap_Timeouts,web100_log_entry_snap_DupAcksOut,web100_log_entry_snap_ECNsignals,web100_log_entry_snap_PreCongSumCwnd,web100_log_entry_snap_PreCongSumRTT,connection_spec_client_geolocation_country_code,connection_spec_server_geolocation_country_code
1399517398,186.89.180.150,1522860,6568521,4059295,194184,109,523,175088,510,1460,,6,1091,1091,2,0,0,,110960,782,VE,US
1398975518,200.82.231.152,597788,71560,10019763,165772,109,221,24583,169,1460,,13,429,429,7,1,0,,81760,1126,VE,US
1398976016,186.88.89.96,1717764,756405,9289594,181161,101,314,111486,540,1460,,19,1223,1223,2,0,0,,122640,552,VE,US
1398976038,190.200.216.139,246992,683663,9970934,404188,94,1277,73893,100,1448,,12,201,201,1,0,0,,43440,1277,VE,US
1398990985,200.82.154.215,617576,319975,9863008,173266,284,530,61406,180,1460,,2,444,444,2,0,0,,94900,749,VE,US
1399159989,186.88.87.110,1593508,9534967,460631,184771,103,200,58415,546,1460,,0,1104,1104,0,0,0,,0,0,VE,US
1399160361,186.89.28.240,3163088,9231986,792851,235541,92,221,212060,1068,1460,,0,2213,2213,0,0,0,,0,0,VE,US
1400210016,190.200.251.225,634080,0,9935291,262751,112,499,30696,205,1448,,5,457,457,5,0,0,,52128,701,VE,US
1400209622,190.200.251.225,641280,0,9385834,965327,112,460,28961,202,1448,,7,457,457,6,0,0,,72400,1387,VE,US
1400209970,190.200.251.225,896152,0,10259246,176765,112,411,39705,270,1448,,11,638,638,6,0,0,,118736,952,VE,US
1400209700,190.142.91.196,2637104,0,10070212,235713,72,251,88003,986,1448,,12,1842,1842,8,0,0,,247608,796,VE,
1398468911,186.88.234.143,507524,3531965,6610185,181224,109,219,23111,163,1402,,7,374,374,6,1,0,,49070,1039,VE,US
1400153826,186.93.168.138,4900784,545705,9479825,284907,107,297,223324,1523,1460,,239,3665,3665,2,2,0,,442380,530,VE,US
1399343899,201.249.203.18,2446960,102437,9831788,222072,61,165,162742,1514,1460,,22,1719,1719,6,0,0,,223380,941,VE,US
1399783241,190.72.160.142,2334432,0,10041117,163035,69,307,64116,614,1448,,8,1655,1655,2,0,0,,70952,404,VE,
1399782798,181.208.238.68,5165312,8876669,1200758,252526,67,836,402018,975,1448,,0,3793,3793,0,0,0,,0,0,VE,
1399826172,200.8.58.95,11632932,8937131,1062864,201782,50,235,804596,3921,1460,,0,8154,8154,0,0,0,,0,0,VE,US
1400112898,186.94.17.27,1731068,951181,9062136,183547,102,286,112073,554,1460,,12,1222,1222,2,0,0,,115340,541,VE,US
1400112308,186.95.226.99,1151940,542088,9736387,189501,116,365,108971,378,1460,,6,842,842,2,0,0,,97820,726,VE,US
1399660335,186.91.134.205,1813320,350701,9793700,176861,82,266,154092,765,1460,,13,1287,1287,2,0,0,,113880,529,VE,US
1399661032,186.91.251.76,516756,0,9690421,495300,141,506,44895,170,1460,,2,369,369,1,0,0,,20440,325,VE,US
1399735731,200.75.100.145,5243896,451214,9695642,167041,53,271,110822,1574,1460,,16,3626,3626,8,0,0,,636560,671,VE,US
1399685021,200.8.5.163,881832,0,10271379,150783,72,235,31802,335,1448,,28,640,640,16,0,0,,189688,1524,VE,
1400970762,190.39.0.224,4310568,567268,9426187,176442,130,331,237479,1413,1460,,17,3035,3035,1,0,0,,127020,242,VE,US
1400970896,190.39.0.224,5383668,0,10059672,179693,130,306,247623,1714,1460,,0,3760,3760,0,0,0,,0,0,VE,US
1401066939,186.93.25.33,594592,0,10124890,390935,117,205,28691,193,1448,,7,423,423,7,0,0,,76744,1076,VE,US
1401067447,200.8.54.62,279840,0,10172752,255607,265,494,16081,49,1448,,8,204,204,3,0,0,,49232,911,VE,
1399686119,186.94.62.119,147460,0,10301982,185193,348,949,25971,45,1460,,7,118,118,1,0,0,,18980,657,VE,US
1399686193,186.94.62.119,545308,0,10091010,173393,170,453,59218,187,1460,,0,393,393,0,0,0,,0,0,VE,US
1399747442,186.95.194.178,659108,8093520,2170203,167308,151,1031,198906,226,1460,,0,497,497,0,0,0,,0,0,VE,US
1399746637,186.14.154.169,4244544,8430156,1637193,162745,60,606,667088,1455,1460,,1,3079,3079,1,0,0,,249660,508,VE,US
1399746791,186.14.154.169,1349280,0,10069764,193286,47,136,26059,412,1460,,29,961,961,17,1,0,,169360,1155,VE,US
1399747356,186.14.154.169,3938264,59955,9976661,193051,48,91,77783,1278,1460,,7,2721,2721,7,0,0,,204400,459,VE,US
1400950012,186.94.242.143,711668,0,9859233,481159,154,416,70121,222,1460,,2,501,501,2,0,0,,59860,806,VE,US
1400949953,186.94.242.143,503536,0,10437273,189258,148,535,43775,134,1460,,25,380,380,3,0,0,,103660,1333,VE,US
1400536484,186.90.83.30,238920,0,9705891,350378,153,380,15338,85,1448,,11,181,181,8,1,0,,55024,1582,VE,
1400536473,200.8.115.107,2314096,8707432,1200491,277101,94,412,94897,385,1460,,0,1631,1631,0,0,0,,0,0,VE,US
1400536532,200.8.115.107,847120,189317,10005962,210891,83,349,26513,161,1460,,4,598,598,4,0,0,,106580,986,VE,US
1400536581,186.90.83.30,224440,0,9782246,349098,152,421,14409,77,1448,,12,171,171,7,2,0,,44888,1217,VE,
1399253746,190.72.160.142,4197928,377606,9712383,179661,70,260,156625,1160,1448,,21,2966,2966,2,0,0,,214304,427,VE,
1399183122,186.167.243.74,3393988,0,9959084,317936,124,892,724938,2937,1012,,22,3437,3437,2,0,0,,279312,634,VE,
1399182927,186.167.243.74,1652932,0,10071900,258260,124,326,240273,1526,1012,,5,1667,1667,3,0,0,,93104,409,VE,
1399182973,186.167.243.74,1636428,0,9875898,337567,123,359,255476,1499,1012,,4,1651,1651,2,0,0,,75900,344,VE,
1399183049,186.167.243.74,1670796,4168840,6043206,218886,134,1808,910240,1288,1012,,15,1815,1815,2,0,0,,439208,1788,VE,
1399182400,186.88.202.201,1710876,168943,9870931,181540,110,288,142973,729,1460,,1,1195,1195,1,0,0,,52560,288,VE,US
1399182885,186.167.243.74,1053180,1872876,8632064,258461,125,1970,652051,655,1012,,24,1090,1090,2,0,0,,328900,868,VE,
1399183008,186.167.243.74,1792788,0,9939489,313637,123,363,296846,1646,1012,,8,1808,1808,2,0,0,,91080,301,VE,
1399214741,190.142.41.100,1044872,1599800,8617031,171496,76,640,85946,272,1460,,31,762,762,2,0,0,,183960,1054,VE,US
1399097350,201.248.96.170,1666508,440913,9664030,192682,144,325,135768,549,1460,,6,1186,1186,1,0,0,,67160,325,VE,US
1400381817,186.91.95.84,1573960,566173,9390518,299691,157,337,124931,520,1460,,3,1119,1119,1,0,0,,65700,335,VE,US
1399136808,186.89.6.155,398580,0,10132995,198571,128,358,30560,122,1460,,4,285,285,3,0,0,,35040,903,VE,US
1400339242,186.91.40.90,1022080,787492,9264674,273622,221,485,109608,330,1460,,4,737,737,1,0,0,,65700,483,VE,
1400365505,190.142.65.98,588684,11661188,6572055,176714,70,525,26219,141,1460,,8,412,412,1,1,0,,49640,245,VE,US
1400369555,200.8.58.211,4736792,89263,9945272,167621,53,221,102025,1289,1460,,8,3283,3283,6,0,0,,383980,516,VE,US
1400385514,186.93.26.157,5793668,904023,10320001,226590,118,1351,448261,1800,1460,,44,4106,4106,1,0,0,,290540,308,VE,US
1398953169,146.82.236.166,423716,0,10219475,182950,105,667,58270,141,1460,,3,313,313,1,0,0,,24820,638,VE,US
1398967361,200.8.114.31,516840,0,9920160,168546,155,552,31579,121,1460,,2,369,369,2,0,0,,36500,443,VE,US
1400278626,186.88.41.220,273020,0,9915530,734442,218,619,28013,75,1460,,11,204,204,3,0,0,,52560,1361,VE,
1400279265,186.88.41.220,111932,0,11482004,443293,295,710,16705,34,1460,,5,86,86,3,0,0,,20440,1839,VE,
1400279004,186.88.41.220,242360,0,10429819,176731,286,606,34572,84,1460,,4,187,187,2,0,0,,24820,949,VE,
1400278746,186.88.41.220,77380,0,10099051,1055441,265,631,9172,21,1460,,9,64,64,4,1,0,,20440,2263,VE,
1389051359,181.208.44.249,1197928,5610697,5128759,205075,69,2084,436619,367,1460,,0,979,979,0,0,0,,0,0,VE,US
1389051715,181.208.238.34,3315104,5477937,4547947,194936,130,673,284416,662,1448,,1,2507,2507,0,1,0,,0,0,VE,
1394679795,200.82.190.50,1424956,41249,10239260,162971,76,323,43148,317,1460,,8,993,993,6,0,0,,140160,797,VE,US
1389059521,200.8.58.110,9642536,2967418,7230628,326391,66,418,568997,3012,1460,,6,6645,6645,4,0,0,,759200,654,VE,US
1392239846,181.208.11.213,556256,900013,9017848,208157,80,547,37852,153,1460,,9,398,398,5,0,0,,121180,1561,VE,US
1395463619,200.82.184.70,1530480,8768431,2081065,175787,86,1214,345407,508,1460,,0,1063,1063,0,0,0,,0,0,VE,US
1395182596,186.95.96.106,2098668,8973343,1172934,206401,139,308,212587,719,1460,,0,1483,1483,0,0,0,,0,0,VE,US
1395182276,186.95.96.106,2124732,0,10017630,141659,98,296,165284,728,1460,,0,1500,1500,0,0,0,,0,0,VE,US
1398889057,200.8.143.183,203848,0,9308010,172504,79,1023,67053,126,1448,,2,157,157,2,1,0,,14480,879,VE,
1399581003,186.95.50.98,1654828,418325,9586070,217834,144,372,134615,545,1460,,9,1181,1181,1,0,0,,67160,311,VE,US
1400809064,190.142.37.196,66996,0,10483750,234511,266,925,11234,17,1460,,9,60,60,2,1,0,,14600,989,VE,US
1400760853,186.89.54.51,1470868,5487130,4923797,174867,138,374,132773,479,1460,,8,1025,1025,2,1,0,,73000,676,VE,US
1400760592,200.8.115.107,2163944,1228808,9346887,259602,83,2121,574889,602,1460,,173,2057,2057,1,0,0,,759200,2106,VE,US
1399321765,186.14.162.116,308544,1148576,8947464,977884,152,1307,56672,97,1460,,2,240,240,2,0,0,,65700,1016,VE,US
1400715334,186.92.63.243,132452,0,9272931,1419779,94,154,1605,13,1460,,37,136,136,7,6,0,,36500,865,VE,US
1399297491,186.91.151.13,1756456,1300937,8712670,260659,102,296,224971,1086,1460,,13,1237,1237,3,0,0,,169360,828,VE,US
1400734137,186.89.54.51,2098668,8973444,1167127,175566,138,362,212456,719,1460,,0,1483,1483,0,0,0,,0,0,VE,US
1400734646,186.91.195.212,138700,0,9764690,305796,176,584,12379,37,1460,,7,105,105,4,1,0,,27740,1810,VE,US
1385681904,181.208.12.89,3479648,69488,10760844,359600,52,172,48095,642,1460,,50,2444,2444,10,0,0,,359160,1012,VE,US
1385091844,186.88.85.29,606548,7752581,2307986,182158,192,1219,184645,208,1460,,0,460,460,0,0,0,,0,0,VE,US
1385091651,186.88.85.29,507268,7794543,2696469,135148,196,1550,187023,174,1460,,0,387,387,0,0,0,,0,0,VE,US
1385091534,186.94.5.197,903880,0,10034697,323299,98,440,57496,292,1460,,2,634,634,2,0,0,,51100,463,VE,US
1385091579,186.88.85.29,556908,7237772,2950237,199326,209,1316,180490,191,1460,,0,426,426,0,0,0,,0,0,VE,US
1385179251,186.92.101.40,107228,0,9828008,324015,111,430,6158,23,1460,,13,90,90,6,1,0,,37960,2122,VE,US
1384789893,186.91.204.17,432556,0,10236910,380431,208,859,56275,139,1460,,6,320,320,2,0,0,,45260,1230,VE,GB
1384695773,190.200.20.129,1580368,538637,9602599,205449,140,315,127518,514,1460,,10,1130,1130,2,0,0,,119720,617,VE,US
1384695452,186.91.100.184,1986576,0,9965081,258789,103,293,166916,790,1448,,29,1436,1436,2,0,0,,157832,558,VE,
1384695631,181.208.193.29,1489200,4936442,5116824,174154,48,240,48738,619,1460,,8,1036,1036,8,0,0,,74460,1317,VE,US
1384663745,200.8.214.146,1941352,752622,9391177,244634,89,888,66680,151,1448,,0,1481,1481,0,0,0,,0,0,VE,
1384663678,200.8.214.146,2141528,693986,9763438,190917,93,921,64850,152,1448,,0,1629,1629,0,0,0,,0,0,VE,
1384697262,186.88.171.182,492668,9209003,868269,287776,180,635,57277,169,1460,,0,349,349,0,0,0,,0,0,VE,US
1384611694,190.202.83.185,4392512,6600994,3322625,184217,105,272,92738,793,1380,,8,3219,3219,1,0,0,,66240,108,VE,
1384567928,186.88.166.139,1568040,497816,9794980,311614,163,540,114283,481,1460,,22,1124,1124,2,0,0,,143080,678,VE,US
1384483593,200.8.247.247,7437708,7909567,2226598,209327,91,405,726688,2549,1460,,0,5262,5262,0,0,0,,0,0,VE,US
1383995884,190.142.168.169,10615344,826889,9311727,159381,68,982,216054,1342,1448,,1,7487,7487,0,1,0,,0,0,VE,
1383995843,190.142.168.169,11584096,4951085,5263376,145070,66,422,296968,1592,1448,,1,8152,8152,1,0,0,,421368,404,VE,
1384130415,186.188.108.111,980888,185210,10240307,388042,89,467,101525,342,1448,,7,694,694,5,0,0,,221544,1433,VE,
1384191211,186.94.28.214,1651104,1165651,9005737,192571,148,321,129093,540,1456,,6,1178,1178,1,0,0,,66976,320,VE,US
1384191844,200.8.114.154,1401264,0,9996755,182585,54,303,14065,167,1448,,6,1021,1021,3,0,33,,56472,352,VE,
1384191898,200.8.114.154,1097712,0,9991277,173344,56,607,11710,114,1448,,3,791,791,2,0,18,,26064,345,VE,
1384456768,186.95.132.113,1789148,259285,9905028,200863,96,262,114143,573,1460,,14,1267,1267,2,0,0,,115340,514,VE,US
1383292907,200.8.56.213,2564636,8294691,2299982,166808,54,1082,723758,857,1460,,0,1871,1871,0,0,0,,0,0,VE,US
1383543357,186.88.192.42,832764,5431502,4382095,355838,161,328,48822,281,1460,,1,584,584,1,0,0,,13140,306,VE,US
1383485204,186.94.196.199,678240,0,10022947,216607,160,518,58428,225,1460,,1,482,482,1,0,0,,24820,319,VE,US
1388453246,186.14.97.195,48828,0,15746661,199828,748,1060,10042,12,1460,,16,59,59,0,1,0,,0,0,VE,US
1383494913,200.8.59.84,1420464,0,9986084,239637,89,294,48307,451,1460,,14,1007,1007,3,0,0,,64240,528,VE,US
1383494992,186.94.18.155,110960,0,9852290,194612,252,578,13293,30,1460,,11,92,92,4,0,0,,37960,2064,VE,US
1388380761,186.94.194.137,514568,0,11390040,137703,95,461,26889,131,1460,,25,383,383,5,2,0,,112420,1628,VE,US
1388380932,200.8.219.47,10852120,7781782,2308125,195559,58,401,238632,1120,1460,,0,7618,7618,0,0,0,,0,0,VE,US
1388380684,186.94.194.137,360620,0,9558922,396303,187,446,29274,115,1460,,6,265,265,3,0,0,,37960,1038,VE,US
1383334316,146.82.236.166,110412,12099736,5187545,710586,783,1219,26470,27,1460,,5,82,82,1,0,0,,39420,1065,VE,US
1383334417,186.88.107.193,281780,0,10138334,183001,184,390,20465,83,1460,,5,206,206,4,0,0,,30660,770,VE,US
1383336495,186.95.111.141,295392,0,9928951,388835,122,303,16606,100,1448,,12,223,223,10,0,0,,69504,1826,VE,US
1383336678,186.14.221.84,4476496,1155378,9106784,176345,68,416,142621,992,1460,,4,3111,3111,3,0,0,,430700,800,VE,US
1387906328,186.167.243.38,5977536,7729967,2240183,180072,166,413,1060291,3340,1012,,2,6241,6241,1,0,0,,15180,189,VE,
1387900650,190.123.180.92,277480,0,10104069,184421,60,941,12303,103,1448,,26,223,223,8,6,0,,53576,725,VE,US
1387920913,186.95.114.210,1524320,762897,9172823,343551,84,477,85652,489,1460,,15,1089,1089,4,2,0,,128480,840,VE,US
1387721696,181.208.56.147,2159988,9465180,632221,181205,58,563,217276,752,1460,,0,1524,1524,0,0,0,,0,0,VE,US
1387769327,200.8.118.28,10245764,2563930,7439269,236971,61,476,264188,2019,1460,,3,7079,7079,2,0,0,,407340,340,VE,US
1387234292,186.91.203.38,2057788,1904828,8250474,185156,118,297,150858,683,1460,,6,1455,1455,1,0,0,,67160,294,VE,US
1387233994,186.94.52.100,431348,0,10230911,138132,121,459,28206,116,1460,,15,321,321,5,0,0,,83220,1682,VE,US
1386028166,181.208.225.203,1504768,6411,10058751,275716,66,543,131308,528,1448,,12,1081,1081,2,1,0,,154936,975,VE,
1387382314,181.208.101.214,9242812,7200922,3074943,205127,57,1095,854634,3312,1372,,0,6951,6951,0,0,0,,0,0,VE,US
1386775623,200.82.221.178,2309860,7973464,2270218,202240,64,1473,696190,775,1460,,0,1759,1759,0,0,0,,0,0,VE,US
1386308488,200.75.126.96,11832200,8628000,1593060,175200,89,550,1425348,4063,1460,,0,8312,8312,0,0,0,,0,0,VE,US
1386310064,186.14.91.231,11428364,74075,9972588,190463,60,180,381623,3900,1460,,0,7941,7941,0,0,0,,0,0,VE,US
1386897442,200.8.115.159,437768,347576,9925313,182203,569,1100,105676,113,1448,,0,393,393,0,0,0,,0,0,VE,
1386897743,186.14.216.147,547412,1047094,9538145,202091,328,730,52871,101,1460,,8,416,416,2,0,0,,100740,1028,VE,US
1387225454,186.90.156.86,1934580,801345,9198352,252944,103,307,121606,621,1460,,11,1358,1358,2,0,0,,119720,581,VE,US
1386606540,186.95.211.102,1186168,83588,9971941,162915,103,382,100796,370,1460,,16,850,850,2,0,0,,109500,727,VE,US
1386070438,186.188.49.114,1864704,0,9948260,186703,67,1651,87536,620,1448,,4,1326,1326,0,1,0,,0,0,VE,
1386072808,190.142.157.2,1786228,0,10083285,167991,92,193,74082,551,1460,,18,1257,1257,4,0,0,,148920,668,VE,US
1386119541,190.201.0.96,171468,0,9985715,434564,162,633,13897,42,1460,,6,127,127,6,0,0,,45260,2377,VE,US
1386118988,200.82.128.170,591540,0,9983877,235299,134,1066,58048,201,1460,,4,421,421,2,1,0,,42340,1306,VE,US
1386119702,190.201.0.96,132776,0,11272161,182482,163,609,12911,35,1460,,7,100,100,4,1,0,,26280,1211,VE,US
1385925791,200.8.59.56,643860,0,10027119,168026,83,158,19568,192,1460,,16,463,463,13,0,0,,113880,1374,VE,US
1385926112,186.14.91.229,781100,0,10161611,188324,77,192,20889,204,1460,,16,559,559,13,1,0,,143080,1473,VE,US
1386544480,190.142.140.194,874048,4936955,5646454,536866,326,736,124799,266,1460,,2,624,624,1,0,0,,67160,474,VE,US
1390207458,186.94.194.137,1723448,0,10072118,204502,142,305,128416,533,1460,,21,1227,1227,2,0,0,,141620,607,VE,US
1390561763,200.75.127.132,2393944,7724802,2448276,431811,70,1078,199406,403,1448,,0,1783,1783,0,0,6,,0,0,VE,
1390561848,186.93.153.122,1700664,537921,9629522,391523,111,339,133491,556,1448,,9,1204,1204,2,0,0,,121632,608,VE,US
1390967607,200.8.141.93,889948,5659497,5734386,398074,131,3079,329670,320,1460,,25,732,732,1,0,0,,197100,2819,VE,US
1391202371,186.93.74.205,1731292,1437253,8944531,317418,162,593,165120,456,1460,,99,1326,1326,2,0,0,,334340,942,VE,US
1390005181,190.142.140.183,1695056,7878529,2176979,251600,193,595,196525,583,1460,,0,1207,1207,0,0,0,,0,0,VE,US
1391197636,186.14.214.4,2913512,249948,9852059,209728,81,188,103747,1160,1448,,9,2051,2051,6,0,0,,306976,547,VE,
1390841738,190.203.192.191,262876,0,9816928,354759,124,461,19600,78,1460,,7,198,198,3,1,0,,21900,901,VE,US
1390579360,186.94.193.1,1730748,574531,9574215,318462,128,305,131922,552,1460,,9,1203,1203,2,0,0,,121180,607,VE,US
1390579550,186.14.77.223,1041628,9699769,442484,213565,91,252,50403,305,1460,,0,726,726,0,0,0,,0,0,VE,US
1390579225,186.91.223.111,553136,8319669,1766973,212785,97,303,27510,192,1448,,1,388,388,1,0,0,,7240,246,VE,US
1390392753,186.14.19.90,7274176,400315,9688502,207953,50,796,106411,1417,1448,,13,5072,5072,3,1,0,,348968,975,VE,
1390661679,181.208.247.86,6289632,7786464,2289878,209997,54,788,322017,869,1448,,0,4626,4626,0,0,0,,0,0,VE,US
1389068113,186.188.67.174,1523544,0,9631746,520966,181,430,32242,129,1448,,3,1100,1100,1,0,8,,81088,406,VE,
1390456014,186.90.249.139,1702192,412243,9600856,230293,103,314,137223,671,1448,,11,1217,1217,2,0,0,,114392,595,VE,US
1390456406,186.14.227.207,10983228,8414815,1657983,144289,121,381,755829,3668,1460,,0,7707,7707,0,0,0,,0,0,VE,US
1390456286,186.14.227.207,8866560,8664697,1435892,168014,86,320,779984,3015,1460,,0,6257,6257,0,0,0,,0,0,VE,US
1390280765,186.90.247.188,2098668,9009957,1156644,208348,135,332,212889,719,1460,,0,1483,1483,0,0,0,,0,0,VE,US
1390280676,186.167.242.1,1138056,7891790,4319621,215341,121,4318,2410731,1103,1012,,0,1413,1413,0,0,0,,0,0,VE,
1390280727,186.93.158.207,518380,1504660,9181083,252286,153,885,73244,141,1460,,15,385,385,2,1,0,,102200,1573,VE,US
1389060368,186.188.11.123,1669660,165816,10360199,483004,80,597,145195,403,1460,,2,1223,1223,2,0,0,,194180,909,VE,US
1389060302,186.188.11.123,1697160,488578,9520937,182423,77,431,93664,372,1460,,4,1196,1196,2,0,0,,198560,475,VE,US
1389738031,186.90.187.221,2704568,925027,9088893,209804,113,354,121260,790,1460,,45,1928,1928,3,0,0,,331420,828,VE,US
1389178039,200.8.219.243,1093632,0,10034246,180474,57,297,10684,121,1448,,2,770,770,1,1,0,,5792,224,VE,
1389178532,186.88.51.215,10220,0,22088587,216964,193,193,193,1,1460,,4,14,14,1,1,0,,4380,0,VE,US
1389177995,200.8.219.243,2305640,0,12052695,376447,56,721,15888,151,1448,,47,1649,1649,2,4,1,,95568,982,VE,
1389915474,190.142.141.195,11514036,9143431,886312,403092,60,513,784520,3737,1460,,0,8068,8068,0,0,0,,0,0,VE,US
1389123962,186.95.81.17,77380,0,9976676,544803,204,420,5197,17,1460,,10,66,66,5,2,0,,23360,1669,VE,US
1389408349,186.89.253.65,151840,0,10046503,196417,253,651,21419,49,1460,,5,116,116,2,0,0,,20440,1039,VE,US
1389408360,186.88.5.23,5076168,1574659,8433441,204437,135,354,210438,1082,1448,,1,3584,3584,1,0,0,,191136,280,VE,
1389133116,186.89.100.251,680480,0,10246523,209570,177,402,50446,242,1448,,5,492,492,5,0,0,,94120,1021,VE,
1389133208,186.89.100.251,1732040,0,9986778,209507,112,336,139451,688,1448,,1,1224,1224,1,0,0,,50680,288,VE,
1389133238,186.89.100.251,1544936,0,9924779,319229,113,386,133829,655,1448,,1,1096,1096,1,0,0,,46336,280,VE,
1389133085,186.89.100.251,1712624,0,10094338,437761,111,327,156632,720,1448,,17,1230,1230,2,0,0,,124528,591,VE,
1389231063,186.95.1.153,62780,0,9459264,230769,206,422,3343,11,1460,,11,58,58,6,2,0,,26280,1890,VE,US
1389151745,200.8.164.205,1551480,2508783,7406164,263808,67,781,178965,584,1448,,37,1143,1143,2,1,0,,244712,830,VE,
1389151784,200.8.164.205,1466408,0,10200822,199629,64,704,114224,472,1448,,0,1051,1051,0,0,0,,0,0,VE,
1389110964,186.95.98.108,582940,0,9698308,583475,91,431,33716,179,1460,,12,422,422,3,1,0,,49640,953,VE,US
1393508836,200.8.61.111,107152,0,9455426,160120,109,1341,26373,39,1448,,4,86,86,0,1,0,,0,0,VE,
1393509590,186.93.158.207,96440,0,9416876,935690,454,863,19194,29,1460,,3,75,75,2,0,0,,27740,1520,VE,US
1388785406,186.94.184.56,1665048,486921,9684108,192656,150,320,131589,549,1460,,5,1184,1184,1,0,0,,65700,320,VE,US
1388591353,181.208.26.188,2114728,76311,9841999,291590,54,215,105342,1259,1460,,53,1557,1557,10,1,48,,273020,856,VE,US
1392768839,200.82.133.36,135048,0,10531988,159170,285,850,20031,40,1460,,4,99,99,2,1,0,,20440,1050,VE,
1392938617,186.92.207.194,1616868,461213,9720101,160573,159,335,134206,532,1460,,6,1152,1152,1,0,0,,67160,335,VE,
1393200787,200.8.49.178,197600,0,10456700,160584,910,1231,47254,45,1448,,1,155,155,1,0,0,,49232,1006,VE,
1393277777,186.188.107.129,41456,0,9721575,172362,903,2494,24853,13,1448,,1,37,37,1,0,0,,15928,2230,VE,
1392549862,181.208.225.203,3677184,0,9993125,257257,62,2374,65308,786,1448,,5,2586,2586,0,1,0,,0,0,VE,
1392742650,186.95.201.49,2089152,596151,9524058,164884,114,221,104694,712,1448,,4,1490,1490,2,0,0,,86880,339,VE,US
1392742578,186.95.201.49,1850544,807420,9364839,179895,123,280,94034,591,1448,,4,1304,1304,3,0,0,,159280,594,VE,US
1392742702,186.94.49.141,481068,0,10582343,163136,139,284,23699,138,1460,,9,342,342,6,1,0,,59860,1196,VE,US
1392742775,186.95.201.49,3081848,1108153,10518767,224780,209,467,222740,868,1448,,89,2245,2245,3,0,0,,569064,908,VE,US
1392742368,186.14.23.155,1671584,2586413,7444815,195451,125,750,259089,670,1448,,2,1192,1192,2,0,0,,233128,960,VE,
1392742316,186.88.16.106,408336,0,9448082,572485,191,396,37216,170,1448,,7,292,292,5,0,0,,57920,1206,VE,
1392742277,186.88.16.106,266192,0,9588287,414266,184,397,24631,108,1448,,9,199,199,6,0,0,,52128,1351,VE,
1392742237,186.88.16.106,466256,0,10076182,183496,186,390,39244,178,1448,,9,339,339,7,0,0,,101360,1549,VE,
